id,text,sound,timestamp,translate
34502,当我注视着你的时候，我只看到你所许诺的、我们共同的未来。,,1457026380,1
34503,我会把你的坟墓许诺给你，如果你再这样胡思乱想……,,1457026380,1
34504,你看到她是如何挑逗我的了吗，<CHARNAME>？我为她入迷而难以自拔，还不是理所当然的事情吗？,,1457026380,1
34505,你看到她是如何挑逗我的了吗，<CHARNAME>？我为她入迷而难以自拔，还不是理所当然的事情吗？给我和我的朋友上酒来，亲爱的。喏，这才是我的好女孩。,,1457026380,1
34506,老天爷啊……,,1457026380,1
34507,但你来这儿肯定不只是看看情况。有什么我能为你做的？,,1457026380,1
34508,我需要你的帮助，盖里克。,,1457026380,1
34509,我需要你说服我别干一件蠢事。我准备在几个小时之内离开博德之门，朝北边去。,,1457026380,1
34510,我很快就要离开博德之门朝北面走。和我一起走吧。,,1457026380,1
34511,说实话，我就是来看看情况的。现在我也看得差不多了，该说再见了。,,1457026380,1
34512,真的……？好吧，我想你也确实是个大忙人。再见啦，<CHARNAME>。直到重逢之时……,,1457026380,1
34513,再见啦，<CHARNAME>。直到重逢之时……,,1457026380,1
34514,你要朝北走？为什么？,,1457026380,1
34515,哦……你真是选了个最不适合出行的时候，我的朋友。你肯定听说过凯拉的所谓“十字军”吧。,,1457026380,1
34516,我们还没见过面，但我已经足够了解这个凯拉了。她的手下试图杀了我。,,1457026380,1
34517,我听说过，但了解还算不上。有一群戴着凯拉标志的刺客想杀了我——而且还是在杜卡大公府上动的手。,,1457026380,1
34518,我确实听说过——我决定亲眼看看他们，然后亲手结果他们。你会帮助我吗？,,1457026380,1
34519,她试图刺杀博德之门的英雄？真大胆啊，但太过冒险。他们的失败会把你拉进矛盾中心……,,1457026380,1
34520,看上去她认为值得冒这个险。,,1457026380,1
34521,确实如此，现在仅剩的问题是，你是否准备和我一同出发。,,1457026380,1
34522,但他们若成功，便可确保将我排除在外。不论她有何种理由，她要为她的所作所为付出代价。,,1457026380,1
34523,也许你可以亲自问她，但我恐怕无法与你同行。我即将打破阿莱丝那不近人情的假面，绝不能现在离开。我祝你一路顺风，<CHARNAME>，愿你在北方寻得财富。,,1457026380,1
34524,我恐怕无法与你同行。,,1457026380,1
34525,我即将打破阿莱丝那不近人情的假面。,,1457026380,1
34526,你确定那只是个假面？,,1457026380,1
34527,那诗人不会跟你走啦，<CHARNAME>。咱们动身吧。,,1457026380,1
34528,愿你在北方寻得财富，<CHARNAME>，我期待听到你冒险的故事。,,1457026380,1
34529,来，拿着这把剑。这是个来自爱慕者……呃，曾经的爱慕者的礼物。我相信短时间内你能比我更好地利用它。祝你在北方寻得财富。,,1457026380,1
34530,我确信她将付出代价，但你的讨债之旅恕我无法同行。我即将打破阿莱丝那不近人情的假面，绝不能现在离开。我祝你一路顺风，<CHARNAME>，愿你在北方寻得财富。,,1457026380,1
34531,我很抱歉，<CHARNAME>。你若是两周前问我，所得的答案会与现在大相径庭。,,1457026380,1
34532,我现在不能离开精灵之歌。我即将打破阿莱丝那不近人情的假面，绝不能现在离开。但我祝你一路顺风，愿你在北方寻得财富。,,1457026380,1
34534,一个金币。想从著名歌手、山谷之风的行吟诗人盖里克那里听到一段史诗传奇吗，只需付出一个金币。,,1457026380,1
34535,我口干舌燥。艾莉，帮我倒点饮料吧。,,1457026380,1
34536,自己倒去，你个叽叽喳喳的废物。,,1457026380,1
34537,请坐吧，让我给你讲个故事。我想为你演奏一首乐曲，但那曲调被称作精灵之歌是有原因的。,,1457026380,1
34538,穿过大厅，到对翼正中间、和这里相对的房间去。或者顺着叫骂声找过去吧。两种方式都能让你找到那个疯子。我在这里等你。,,1457026380,1
34539,和你的朋友聊过了？,,1457026380,1
34540,要这么说也行。,,1457026380,1
34541,说是“聊过” 不如说是“被吼了一顿”。我也没觉得他是个朋友。不过除去这些，算是吧。,,1457026380,1
34542,嗯，但我想在这儿多呆一会儿，如果可以的话。,,1457026380,1
34543,还没。,,1457026380,1
34544,我没打算问。我都不用问。我在这儿就能听见。该去哪了？,,1457026380,1
34545,三个老酒桶。,,1457026380,1
34546,精灵之歌酒馆。我想去喝一杯。,,1457026380,1
34547,铁王座大楼吧，我想。,,1457026380,1
34548,回杜卡公爵府。准确地说，回公爵府里我的那张床上。,,1457026380,1
34549,你真是个奇人，<CHARNAME>。但随你高兴吧，准备走了就来找我。,,1457026380,1
34550,咱们走吧。,,1457026380,1
34551,咱们走吧。,,1457026380,1
34552,咱们走吧。,,1457026380,1
34553,咱们走吧。,,1457026380,1
34554,你这是在等什么呢？有话快说，<PRO_MANWOMAN>。,,1457026380,1
34555,是啊，大部分我都听见了。好吧，现在该去哪了？,,1457026380,1
34556,诅咒你，杰维斯！你知不知道你今天的懦弱让我们付出了多少代价？,BD34556,1465490679,1
34557,精灵之歌酒馆。我突然想喝一杯了。,,1457026380,1
34558,铁王座大楼吧，我想。,,1457026380,1
34559,大公府上，回去睡觉。,,1457026380,1
34560,真是个令人愉快的家伙。现在去哪里？,,1457026380,1
34561,也许拉萨德能让我运气好点。我很难做得更糟了。,,1457026380,1
34562,提亚克斯的喊叫让我双耳嗡鸣作响。让咱们看看盖里克能不能缓解这种痛苦。,,1457026380,1
34563,我还没和疯子聊够。明斯克在哪？,,1457026380,1
34564,莎法娜和科朗在哪来着？,,1457026380,1
34565,我想看看爱蒙怎么样了。,,1457026380,1
34566,大公府上。我需要休息。,,1457026380,1
34567,那位僧侣在城市边缘的难民营救助他们。我带你过去。,,1457026380,1
34568,那就去精灵之歌。走吧。,,1457026380,1
34569,我们的情报显示，他在三个老酒桶住宿，守卫着他的巫师戴那黑。咱们走吧。,,1457026380,1
34570,那就回公馆。走吧。,,1457026380,1
34571,好主意。咱们有不短的路要走。,,1457026380,1
34572,咱们去精灵之歌。,,1457026380,1
34573,铁王座大楼和你上次来这里时所见的不同了，对吧？议会在这里收容了许多逃离十字军的难民。,BD34573,1465490679,1
34574,你要做的事情做完了？,,1457026380,1
34575,很不幸，没有。拉萨德不愿加入。他还有……别的事情要惦记。,,1457026380,1
34576,为了所行之善。,,1457026380,1
34577,对，但请稍等一会，我想看看这地方。,,1457026380,1
34578,不，还没有。,,1457026380,1
34579,有些事情能按你预想中的发展，有些事情不能。现在去哪里？,,1457026380,1
34580,三个老酒桶。也许明斯克和戴那黑能帮得上忙。,,1457026380,1
34581,咱们去精灵之歌看看吧。,,1457026380,1
34582,去焰拳牢房吧，圣人不愿帮忙，该找怪人试试。,,1457026380,1
34583,回杜卡公爵府。准确地说，回公爵府里我的那张床上。,,1457026380,1
34584,这肯定是个让你充满回忆的地方。不必匆忙，有事的话你知道该去哪找我。,,1457026380,1
34585,咱们走吧。,,1457026380,1
34586,嘿，不用着急，又不是说几个小时后咱们就要组织军队开拔之类的。,,1457026380,1
34587,这是……？我所看到的当真是你吗？,BD34587,1465490679,1
34588,好久不见，拉萨德，很高兴再见到你。,,1457026380,1
34589,你的眼睛并无差错，朋友。这就是我，世间唯一的，有血有肉的，那名字从烛堡传唱至深水城的：<CHARNAME>！,,1457026380,1
34590,没错。,,1457026380,1
34591,不，拉萨德，你的双眼并未欺骗你——虽说你或许很快就会希望我只是个幻象。,,1457026380,1
34592,这样才对！我几周没见到如此的风趣了。你近来可好，我的朋友？,BD34592,1465490680,1
34593,还好。你呢？,,1457026380,1
34594,比我所希望的更加忙碌。,,1457026380,1
34595,活着。这年头能这么说就不容易了。,,1457026380,1
34596,我一直都好，直到几小时前。凯拉·阿尔吉特手下的刺客试图在杜卡公爵府上攻击了我和爱蒙。,,1457026380,1
34597,这听上去是个悲伤的宣言。什么使你烦恼，我的朋友？,BD34597,1465490680,1
34598,凯拉·阿尔吉特的手下试图刺杀我——当我住在杜卡大公府上的时候。,,1457026380,1
34599,几个小时前想杀了我和爱蒙的一群刺客。虽说现在他们已经不再能使我烦恼了。,,1457026380,1
34600,我即将出发北行，时间紧迫而我需要可信赖的人与我同行。我需要你。,,1457026380,1
34601,啊，也就是说你不仅是来探访的了。我想你是准备亲自与凯拉交锋。,BD34601,1465490680,1
34602,你知道这世上没有几件事情是我不能为你做的，我的朋友。但这一次我帮不了你。,BD34602,1465490680,1
34603,爱蒙还好吗？,BD34603,1465490680,1
34604,能保住性命。但我要让凯拉连这一点都做不到。,,1457026380,1
34605,那么你是要和光芒女士作战了？,BD34605,1465490680,1
34606,我真希望我能与你同行，但我恐怕做不到这一点。,BD34606,1465490680,1
34607,你呢，我的朋友？你近来可好？,BD34607,1465490680,1
34608,还好。你呢？,,1457026380,1
34609,我今天早上险些被杀。但我还活着，所以综合看来我想我还算挺好。,,1457026380,1
34610,我还活着。说到底只有这个是最重要的。,,1457026380,1
34611,不论这是好是坏，我们生活在一个惊险的年代。,BD34611,1465490680,1
34612,能见到你真好，朋友。你近来可好？,,1457026380,1
34613,还好。你呢？,,1457026380,1
34614,直到今早之前都还好。,,1457026380,1
34615,活着。这年头能这么说就不容易了。,,1457026380,1
34616,这听上去是个悲伤的宣言。但并不难以理解。,BD34616,1465490681,1
34617,今早发生了什么？,,1457026380,1
34618,我遭到袭击。,,1457026380,1
34619,早饭吃到一个烂无花果。而且还有刺客想杀我。,,1457026380,1
34620,几个杀手闯进杜卡公爵府上，想要刺杀我。他们险些就杀了爱蒙。,,1457026380,1
34621,爱蒙？,,1457026380,1
34622,无花果烂了是挺恶心——等等，你说什么？,,1457026380,1
34623,我想你该听说过凯拉的十字军吧。,,1457026380,1
34624,我今早差点被杀。,,1457026380,1
34625,凯拉的手下闯进杜卡公爵府上。他们想杀掉我和爱蒙。差点就成功了。,,1457026380,1
34626,令人伤心，但这是事实。,,1457026380,1
34627,日子过得不顺。,,1457026380,1
34628,每日的第一餐饭十分重要。它奠定了一天的基调——等等。你刚才说有人想杀你？,BD34628,1465490681,1
34629,我依旧在为我的兄弟哀悼。有些日子比其余的更好。,BD34629,1465490681,1
34630,我能理解失去家人的痛苦。几小时前我险些失去我最为亲密的朋友。,,1457026380,1
34631,能安稳吃顿早饭、不必遭人刺杀的日子就是好日子。至少话是这么说的。,,1457026380,1
34632,我有件事情，或许能让你的注意力从悲痛中转移片刻。前往北方的一场宏大的冒险。,,1457026380,1
34633,这消息够劲爆。,,1457026380,1
34634,你说差点被杀？,BD34634,1465490681,1
34635,发生了什么？,BD34635,1465490681,1
34636,这么说，你对凯拉的十字军有所了解？,,1457026380,1
34637,光芒女士凯拉。或者至少是戴着她徽记的刺客。,,1457026380,1
34638,听命于凯拉的三个刺客闯进杜卡公爵府上，想杀了我和爱蒙。,,1457026380,1
34639,确实如此。这座楼里全都是这事的受害者。,BD34639,1465490681,1
34640,我和他们一样受她的恶行影响。她的刺客早先想杀我，差一点就成功了。,,1457026380,1
34641,她总没派一群杀手要取这些人性命吧？她对我就是这么干的。,,1457026380,1
34642,这些人或许逃离了他们的麻烦。我可打算直面我的。就在今早，凯拉试图杀掉我。,,1457026380,1
34643,你说凯拉要杀你？,,1457026380,1
34644,戴着她徽记的刺客要杀我。,,1457026380,1
34645,不是她亲自动手，但没错。六个她的手下朝我的性命出手了。,,1457026380,1
34646,她遣人来杀我。她会后悔的。,,1457026380,1
34647,她想要你死？,,1457026380,1
34648,你说凯拉想杀你？为什么？,BD34648,1465490681,1
34649,我盼着你能帮我一起查个明白。,,1457026380,1
34650,比起关心她的理由，我更想保证这事不再发生。,,1457026380,1
34651,理由不重要。重要的是她为这恶行付出代价。,,1457026380,1
34652,你走在黑暗的道路上，<CHARNAME>。若你放任，复仇之心将把你吞噬。相信我，我理解。,BD34652,1465490681,1
34653,这就是为什么我希望你能陪同。你能使我不至过深地陷入黑暗。,,1457026380,1
34654,阿洛葛斯尚未受罚。,,1457026380,1
34655,你想为你的兄弟复仇，而我只求自保。完全不同的两件事。,,1457026380,1
34656,那很好。但我不理解。,BD34656,1465490681,1
34657,这么想能让你心里好过一点吧。,BD34657,1465490682,1
34658,爱蒙？她能否保住性命？,BD34658,1465490682,1
34659,幸运的是，可以。,,1457026380,1
34660,哦没问题。我确信不久之后她就能像以前一样活蹦乱跳地把我烦个半死啦。,,1457026380,1
34661,她活着。,,1457026380,1
34662,谁会做这种事呢？,BD34662,1465490682,1
34663,光芒女士。凯拉·阿尔吉特。,,1457026380,1
34664,就是把你的庇护所塞满流民的那个女人。,,1457026380,1
34665,凯拉·阿尔吉特。我很快就要跟随一支焰拳的队伍出发向北，,,1457026380,1
34666,你说想要杀死你的人是凯拉？,,1457026380,1
34667,慢点，<CHARNAME>。,BD34667,1465490682,1
34668,凯拉？,BD34668,1465490682,1
34669,你知道这世上没有几件事情是我不能为你做的，我的朋友。但这一次我帮不了你。,BD34669,1465490682,1
34670,虽说大部分人都关注凯拉的十字军，但另有一种更为潜在的黑暗正在蔓延。在过去的几星期里，许多苏伦的信徒离奇失踪。,BD34670,1465490682,1
34671,即使我可以将这些难民丢给命运，我也不能抛弃我的兄弟姐妹。现在不行。,,1457026380,1
34672,原谅我，<CHARNAME>。,BD34672,1465490682,1
34673,你不必寻求原谅，我的朋友。苏伦需要你。我能照顾好自己。,,1457026380,1
34674,我会思念你的陪伴，拉萨德。再见，祝安好。希望我们未来能再次相见。,,1457026380,1
34675,好吧，你就在百姓、羔羊与对你兄弟的怀念之间消磨时光吧。我自己去解决光芒女士，不需要你或者任何人帮忙。,,1457026380,1
34676,我也一样。,BD34676,1465490682,1
34677,愿月亮女士为你的努力展颜微笑，<CHARNAME>。,BD34677,1465490683,1
34678,阿洛葛斯会为他的罪行付出代价……终有一日。,BD34678,1465490683,1
34679,我希望你是对的，我的朋友。在你肩上的是一副重担。,,1457026380,1
34680,而凯拉会为她所尝试的付出代价。很快。,,1457026380,1
34681,那一天恐怕不会很近，如果你在这里浪费时间照料这些可悲的家伙。,,1457026380,1
34682,我希望我能伸出援手，<CHARNAME>。但我无法这样做。,BD34682,1465490683,1
34683,这些人们急需帮助。为他们带来光明是我们的责任。,BD34683,1465490683,1
34684,这是高尚的努力。但你若随我同行、了结凯拉与她的十字军，你能将更多人从痛苦中解脱出来。,,1457026380,1
34685,复仇能为我带来光明。来帮我吧。,,1457026380,1
34686,你在这里是浪费你的天赋，拉萨德。,,1457026380,1
34687,我希望我能帮助你，<CHARNAME>。你知道这世上没有几件事是我不能为你做的。但这次我帮不了你。,BD34687,1465490683,1
34688,现在怎么办？,,1457026380,1
34689,我要去和提亚克斯谈谈。即使聊不出结果，至少能让我开怀大笑一场。,,1457026380,1
34690,三个老酒桶。也许我去说服明斯克和戴那黑能有好点的结果。,,1457026380,1
34691,精灵之歌酒馆。我急需借酒浇愁。,,1457026380,1
34692,回杜卡公爵府。我想看看爱蒙怎么样了。,,1457026380,1
34693,能喝酒的地方。,,1457026380,1
34694,我需要休息。,,1457026380,1
34695,我认识那地方。咱们走吧。,,1457026380,1
34696,那就回杜卡公爵府上。咱们走吧。,,1457026380,1
34697,这说不定……有点意义。走吧。,,1457026380,1
34698,我听上去觉得不错。也许咱们可以在那喝一杯。我快渴死了。走吧。,,1457026380,1
34699,如你所愿。咱们走吧。,,1457026380,1
34700,芬斯特说她需要休息，但我不反对回公馆。走吧。,,1457026380,1
34701,完事了？只要你准备好，咱们就可出发，,BD34701,1465490683,1
34702,我想是的。,,1457026380,1
34703,我和那两人完事了。但我想喝一杯。你呢？,,1457026380,1
34704,我刚遭遇一次刺杀，现在又站在一间酒吧里，见鬼，我当然还没完事。,,1457026380,1
34705,接下来去哪？,,1457026380,1
34706,精灵之歌酒馆吧，我想。,,1457026380,1
34707,牢房。我想见见提亚克斯。,,1457026380,1
34708,铁王座大楼。拉萨德或许愿意帮我。,,1457026380,1
34709,回杜卡公爵府上。,,1457026380,1
34710,我想喝一杯。你呢？,,1457026380,1
34711,我跟你出去。,,1457026380,1
34712,我……好啊。为什么不？,,1457026380,1
34713,那就不是个问题。就我所知，我跟你说话越少越好。你准备离开的时候我会跟出去。,,1457026380,1
34714,到时你知道该到哪里找我。,,1457026380,1
34715,怎么了，小布？我从没见过你这么——,BD34715,1465490683,1
34716,啊？这会是真的吗？我所看到的莫不是<CHARNAME>，博德之门的英雄？,BD34716,1465490683,1
34717,正是我，明斯克。好久不见了。,,1457026380,1
34718,我不想猜测你究竟所见为何，明斯克，但你所说的没错，我在这里。而且我需要你的帮助。,,1457026380,1
34719,明斯克。我需要你。,,1457026380,1
34720,和小布？,BD34720,1465490683,1
34721,当然。,,1457026380,1
34722,和小布。,,1457026380,1
34723,看来是不可避免了。,,1457026380,1
34724,为了你，我和小布至少能从这里走到七层地狱再回来，<CHARNAME>。也许能走到九狱底层呢，但你知道，小布会说：“明斯克！现实一点！”,BD34724,1465490684,1
34725,但我们不能让我们的朋友戴那黑无人保护。,BD34725,1465490684,1
34726,这么说来，她也在这里？太好了，我想和她讲话。,,1457026380,1
34727,我不会让你丢下她的。我盼着她能和咱们同来。,,1457026380,1
34728,戴那黑能照顾好自己。但如果没有她你就不肯加入的话，我想我还是和她谈谈吧。,,1457026380,1
34729,那就像那些以为小布没在注意时的猫儿一样，跟我来吧！,BD34729,1465490684,1
34730,小布那巨大而紧皱的心脏因和你重见而颤抖着呢，<CHARNAME>，我的也是一样。,BD34730,1465490684,1
34731,你怎么样？,BD34731,1465490684,1
34732,比昨天糟。我要向北方旅行，希望小布——当然还有你——能加入我。,,1457026380,1
34733,我很好，直到今早为止。现在我要出一趟远门。我希望你能和我一起来。,,1457026380,1
34734,好。我只是有点……忘了你是什么样子了。我要走了。,,1457026380,1
34735,嗯？怎么了，小布？,BD34735,1465490684,1
34736,我知道了，我知道了。,BD34736,1465490684,1
34737,你和小布一样富有智慧。小布年轻的时候，我是说。若是现在的小布，可就没什么人的智慧能和他相比啦，你是理解的。,BD34737,1465490684,1
34738,来，我带你去找戴那黑。,BD34738,1465490684,1
34739,*那*才是我记忆中的热情。你一点也没变，<CHARNAME>。,BD34739,1465490685,1
34740,好吧，也许变了一点。,BD34740,1465490685,1
34741,一点点。,BD34741,1465490685,1
34742,真高兴再次见到你，<CHARNAME>。我想咱们的重逢不会遥远。直到那时，祝安好！,BD34742,1465490685,1
34743,戴那黑。有人想和你讲话。,BD34743,1465490685,1
34744,汝当下所求何物，明斯克？吾——,,1457026380,1
34745,我要告诉你多少次才够，明斯克，我不想和小布辩论有关——<CHARNAME>？万事可安好？汝为何在此？,BD34745,1465490685,1
34746,我需要你的帮助，戴那黑。,,1457026380,1
34747,好久没听到过有人能把通用语讲得这么乱七八糟了。真怀念。,,1457026380,1
34748,下个清晨，我就要北上前往龙刃堡。我希望你能和我同行。,,1457026380,1
34749,汝可将直面光芒女士？,BD34749,1465490685,1
34750,她想杀我。差点杀了一个对我来说很重要的人。我不能容忍这种事情。,,1457026380,1
34751,这件事上我别无选择。就在今早，她遣人来刺杀我。,,1457026380,1
34752,我要对她做的远比那更多，这样才能让我称心如意。,,1457026380,1
34753,我知道这个女人。有些人相信她是神灵的女儿——甚至可能是巴尔的后裔……有理由进一步调查此人，这也是我留在此处的原因。,BD34753,1465490685,1
34754,吾可接受汝之请求。明斯克与吾将与你同行向北。,BD34754,1465490685,1
34755,还有小布。,BD34755,1465490685,1
34756,当然。汝之仓鼠指引吾等。,BD34756,1465490686,1
34757,做好准备，小布！咱们即将踏上另一段史诗般的旅途！,BD56962,1465490686,1
34758,你确定你只想要这游侠和你同去，<CHARNAME>……？,,1457026380,1
34759,只是问问……,,1457026380,1
34760,咱们在哪里见面？,,1457026380,1
34761,今天黎明时我们会在杜卡公爵府集合。,,1457026380,1
34762,那时吾等将与汝会面。祝顺风。,,1457026380,1
34763,吾不知汝所言何物。吾所言之通用文其声自琅琅尔。,BD34763,1465490686,1
